listing_id,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,room_type,property_type,price,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month,review_rate_number,availability_365,number_of_reviews_ltm,host_listings_count,host_is_superhost,instant_bookable,calculated_host_listings_count,last_review,license
4437,11277,Sneha,Greater Noida (Pari Chowk),Greater Noida,28.478608,77.505939,Entire home/apt,Apartment,8727.14,30,180,56,1.33,3.6,231,35,1.0,False,True,2,2024-03-05,DL-MCD-225165
8537,16171,Geeta,Greater Kailash,South Delhi,28.540265,77.248801,Entire home/apt,Apartment,150000.0,30,365,87,3.22,3.9,204,54,1.0,False,,1,2023-11-08,
4566,10975,Priya,Sohna Road,Gurugram,28.385027,77.047591,Private room,Builder Floor,7551.03,30,365,93,4.89,4.3,149,52,1.0,False,False,1,2023-06-24,DL-MCD-784533
2064,13687,Abhishek,Greater Kailash,South Delhi,28.553763,77.243238,Private room,Apartment,12307.53,2,180,43,1.65,3.8,255,24,1.0,False,True,2,2022-01-19,DL-MCD-987255
6841,17813,Kunal,Sector 18 Noida,Noida,28.573491,77.335018,Private room,Farmhouse,7079.47,3,180,73,4.56,3.7,173,38,1.0,True,True,1,2021-10-26,
3034,20170,Priya,Defense Colony,South Delhi,28.567203,77.223425,Private room,Builder Floor,6782.8,5,365,81,12.0,5.0,212,37,5.0,True,False,6,2024-09-20,DL-MCD-730250
8558,16347,Amit,Sector 18 Noida,Noida,28.575222,77.327064,Private room,Apartment,5056.09,15,180,114,3.93,4.1,138,61,1.0,False,True,1,2023-11-16,DL-MCD-689325
4061,20390,Sunita,Rohini,West & North Delhi,28.715452,77.130577,Private room,Apartment,3274.8,1,90,47,1.81,3.4,269,30,3.0,False,False,3,2023-01-19,
5134,10882,Aarav,Golf Course Road (DLF 5),Gurugram,28.478707,77.105349,Entire home/apt,Apartment,22450.16,3,90,85,8.5,4.5,210,43,1.0,False,True,2,2022-02-11,
5479,13799,Rishi,Cyber City,Gurugram,28.502138,77.078175,Entire home/apt,Builder Floor,11933.86,3,180,153,9.0,4.0,58,62,1.0,False,True,1,2022-09-07,
1282,15532,Kavita,Karol Bagh,Central Delhi,28.640478,77.204528,Entire home/apt,Farmhouse,11031.75,30,365,121,,3.9,98,76,1.0,False,False,2,2022-08-06,DL-MCD-646333
3020,11314,Kavita,Defense Colony,South Delhi,28.573872,77.213437,Shared room,Apartment,3171.09,1,30,95,12.0,4.6,168,49,1.0,False,True,2,2021-08-05,DL-MCD-839681
3030,20168,Smriti,Chanakyapuri,Central Delhi,28.585934,77.19747,Private room,Villa,5756.42,30,365,78,6.0,4.0,172,46,4.0,False,True,5,2024-06-12,DL-MCD-764356
3648,14918,Ashok,Karol Bagh,Central Delhi,28.643263,77.200104,Shared room,Builder Floor,1500.0,1,365,87,4.83,4.0,195,25,1.0,False,True,1,2023-03-19,
2637,20151,Naveen,Golf Course Road (DLF 5),Gurugram,28.469017,77.104468,Private room,Apartment,13564.17,1,30,63,4.2,4.3,243,35,7.0,True,False,8,2021-01-05,DL-MCD-592406
3593,16501,Pranav,Sector 137 Expressway,Noida,28.499564,77.413767,Entire home/apt,,8041.94,30,90,75,1.79,4.0,218,43,1.0,True,True,2,2021-10-24,DL-MCD-896388
7303,15166,Karan,Dwarka,West & North Delhi,28.594563,77.037545,Entire home/apt,Builder Floor,12165.28,30,365,68,1.94,3.6,227,29,1.0,True,True,1,2024-01-22,
7136,13537,Aparna,Sushant Lok,Gurugram,28.448948,77.075554,Hotel room,Farmhouse,12403.5,2,180,109,2.79,3.8,143,48,1.0,False,False,2,2021-02-05,DL-MCD-715930
3019,14561,Rhea,Connaught Place,Central Delhi,28.630887,77.226657,Entire home/apt,Apartment,17826.2,7,90,76,3.3,3.7,217,28,1.0,False,True,1,2023-11-14,DL-MCD-439634
2946,11866,Siddharth,Karol Bagh,Central Delhi,28.649451,77.193451,Private room,Penthouse,3631.22,7,365,51,1.96,3.8,252,27,1.0,False,False,1,2024-08-25,DL-MCD-869247
5826,20012,Harsh,Saket,South Delhi,28.523526,77.207798,Entire home/apt,Condo,15714.39,30,365,75,1.63,4.0,222,27,6.0,False,True,6,2023-03-04,
4093,13405,Gaurav,Greater Noida (Pari Chowk),Greater Noida,28.47801,77.52067,Entire home/apt,Villa,7916.56,1,30,49,2.33,3.8,238,20,1.0,False,False,2,2023-05-26,DL-MCD-128966
5717,12262,Vandana,Greater Noida (Pari Chowk),Greater Noida,28.479105,77.533088,Entire home/apt,Apartment,5295.75,3,90,65,1.62,3.5,260,29,1.0,False,True,2,2023-12-21,
2664,15789,Ananya,Green Park,South Delhi,28.565737,77.199448,Entire home/apt,Apartment,20677.21,5,180,67,2.58,3.8,234,20,1.0,False,False,2,2024-06-02,
9944,13733,Siddharth,Cyber City,Gurugram,28.479609,77.092729,Shared room,Serviced Apartment,2605.11,2,30,79,1.88,3.6,225,50,1.0,True,True,2,2021-07-09,
1283,20227,Geeta,Paharganj,Central Delhi,28.638801,77.208625,Hotel room,Apartment,4841.52,5,90,16,0.47,3.5,320,10,,True,True,6,2023-03-18,DL-MCD-871056
3754,14274,Ritu,Sector 62 Noida,Noida,28.620606,77.358123,Private room,Apartment,6218.21,1,365,47,1.09,3.7,266,29,1.0,True,True,1,2022-04-26,DL-MCD-591818
1363,17891,Siddharth,Sector 29,Gurugram,28.455907,77.069943,Private room,Apartment,4335.64,3,180,100,2.5,4.2,173,47,1.0,False,False,2,2022-07-01,
4100,11554,Rajesh,Dwarka,West & North Delhi,28.594362,77.043988,Entire home/apt,Farmhouse,11546.79,1,365,147,12.0,4.8,75,74,1.0,True,False,2,2022-12-15,DL-MCD-782824
1438,10045,Kabir,Golf Course Road (DLF 5),Gurugram,28.458375,77.105517,Hotel room,Farmhouse,28230.77,15,365,128,3.76,,117,33,1.0,True,False,2,2021-09-04,
9823,13295,Ritu,Cyber City,Gurugram,28.501699,77.100523,Private room,Apartment,8306.39,5,365,70,2.5,4.0,216,44,1.0,False,True,2,2021-07-10,DL-MCD-755605
7533,14897,Pranav,Karol Bagh,Central Delhi,28.66076,77.192609,Entire home/apt,Apartment,8819.6,2,30,73,2.92,4.2,214,32,1.0,False,,1,2021-06-02,DL-MCD-805117
57,14531,Kunal,Golf Course Road (DLF 5),Gurugram,28.494318,77.095782,Entire home/apt,Farmhouse,31027.65,30,365,123,3.62,3.8,147,74,1.0,False,False,2,2022-12-31,DL-MCD-475765
9035,20374,Neha,Golf Course Road (DLF 5),Gurugram,28.466541,77.099094,Private room,Builder Floor,10359.87,1,365,14,2.33,4.0,321,7,3.0,True,True,3,2023-10-10,DL-MCD-432040
8646,11887,Kabir,Chanakyapuri,Central Delhi,28.59789,77.200194,Private room,Serviced Apartment,14303.65,3,30,102,3.09,3.6,162,39,1.0,False,False,1,2022-08-20,DL-MCD-441557
3207,15690,Tarun,Hauz Khas Village,South Delhi,28.558912,77.189257,Entire home/apt,Builder Floor,13026.2,1,365,77,2.33,4.0,202,46,1.0,False,False,2,2021-01-28,
1845,20303,Kunal,Vasant Kunj,South Delhi,28.521454,77.150399,Entire home/apt,Builder Floor,10146.85,30,365,42,1.17,4.2,308,20,5.0,False,True,5,2024-04-19,DL-MCD-145619
5000,13820,Komal,Sector 29,Gurugram,28.461981,77.066822,Private room,Apartment,7201.34,1,365,64,3.2,4.0,248,33,,False,False,2,2023-03-03,DL-MCD-476152
8746,10842,Sachin,Karol Bagh,Central Delhi,28.636251,77.192252,Private room,Boutique B&B,4591.59,5,30,89,,4.4,195,30,1.0,False,False,2,2022-06-06,DL-MCD-586886
6878,13956,Mohit,Connaught Place,Central Delhi,28.618894,77.209539,Entire home/apt,Apartment,34197.15,7,180,112,7.47,4.0,147,33,1.0,False,False,2,2024-04-07,
2881,12843,Sanjay,Saket,South Delhi,28.525405,77.224977,Shared room,Apartment,3413.42,1,30,74,3.52,3.7,233,19,1.0,False,True,1,2023-03-29,
1744,20354,Divya,Rohini,West & North Delhi,28.711804,77.119006,Entire home/apt,Apartment,9084.15,5,365,90,,4.7,170,57,6.0,False,False,7,2021-02-06,
8563,17199,Komal,Aerocity (IGI Airport),West & North Delhi,28.545436,77.120703,Entire home/apt,Penthouse,10613.6,30,180,54,1.2,3.7,265,20,1.0,False,True,2,2022-06-30,DL-MCD-143585
5736,20295,Isha,Civil Lines,West & North Delhi,28.686468,77.233158,Private room,Apartment,6276.07,2,90,67,1.46,3.9,206,29,4.0,True,False,5,2024-11-27,DL-MCD-670751
6183,13563,Siddharth,Sector 137 Expressway,Noida,28.526793,77.400571,Entire home/apt,Apartment,8637.06,1,180,86,3.19,4.4,185,55,1.0,False,True,1,2021-08-31,DL-MCD-230780
3853,12384,Rashmi,Chanakyapuri,Central Delhi,28.601919,77.198594,Private room,Condo,13221.81,1,90,118,2.51,3.7,125,63,1.0,True,True,1,2024-01-14,DL-MCD-993131
741,20364,Divya,Hauz Khas Village,South Delhi,28.555931,77.210458,Private room,Apartment,7606.03,1,180,86,2.15,4.1,195,51,6.0,False,True,6,2022-03-14,
6638,16436,Pooja,Sector 18 Noida,Noida,28.568879,77.327877,Entire home/apt,Builder Floor,11675.32,1,365,115,3.03,4.0,144,30,1.0,True,True,2,2021-10-14,DL-MCD-995446
4238,16919,Kabir,Aerocity (IGI Airport),West & North Delhi,28.548237,77.122244,Entire home/apt,Apartment,23192.77,30,30,69,,,168,19,1.0,False,False,2,2022-11-17,
5145,17039,Vivek,Connaught Place,Central Delhi,28.639598,77.215848,Entire home/apt,Apartment,20845.16,3,180,57,12.0,4.8,243,24,1.0,True,False,1,2024-10-26,DL-MCD-868171
1625,12661,Vishal,Karol Bagh,Central Delhi,28.644698,77.189341,Entire home/apt,Apartment,13085.94,30,365,75,,4.5,199,30,1.0,,False,2,2023-04-22,
525,10768,Rohan,Greater Kailash,South Delhi,28.546108,77.241251,Private room,Builder Floor,8509.17,5,365,48,1.09,3.7,260,14,1.0,False,False,1,2023-03-18,DL-MCD-193202
6859,15547,Geeta,Defense Colony,South Delhi,28.572261,77.243435,Private room,Boutique B&B,13227.66,2,365,62,12.0,5.0,221,23,1.0,True,True,2,2024-10-23,DL-MCD-129977
4382,20298,Priya,Connaught Place,Central Delhi,28.633758,77.210256,Private room,Apartment,8837.75,1,365,90,2.2,,181,22,8.0,False,False,8,2023-05-04,
5652,16502,Rahul,Paharganj,Central Delhi,28.659085,77.213712,Entire home/apt,Builder Floor,4382.76,3,365,66,4.12,4.3,247,38,,False,True,1,2023-10-19,DL-MCD-786642
6962,15859,Sunita,Vasant Kunj,South Delhi,28.537242,77.150716,Private room,Serviced Apartment,4578.94,30,90,41,1.58,3.4,286,19,1.0,False,False,2,2021-01-03,
3458,11673,Komal,Dwarka,West & North Delhi,28.577395,77.056113,Shared room,Apartment,3652.59,3,365,44,2.44,3.9,281,11,1.0,False,True,1,2021-05-06,
436,13529,Meera,Vasant Kunj,South Delhi,28.543423,77.159652,Private room,,8064.81,2,365,128,,4.5,111,46,1.0,False,True,2,2023-10-29,DL-MCD-566082
3195,16681,Payal,Sohna Road,Gurugram,28.389069,77.035114,Shared room,Apartment,3056.64,15,180,94,3.48,,167,49,1.0,False,True,2,2024-08-13,DL-MCD-944763
5227,12036,Vishal,Saket,South Delhi,28.527754,77.227149,Entire home/apt,Condo,17471.32,1,365,127,4.88,4.1,120,68,1.0,False,False,2,2022-09-28,
309,10227,Ananya,Green Park,South Delhi,28.571119,77.198859,Hotel room,Builder Floor,6578.16,1,90,17,1.55,3.7,331,5,1.0,False,False,1,2023-01-26,DL-MCD-719394
1566,20359,Isha,Golf Course Road (DLF 5),Gurugram,28.468082,77.099726,Entire home/apt,Apartment,18473.89,3,180,70,1.71,3.3,217,27,4.0,False,True,4,2023-03-05,DL-MCD-350301
2632,15586,Sunil,Golf Course Road (DLF 5),Gurugram,28.479718,77.091749,Entire home/apt,Apartment,28378.16,1,365,62,,3.9,209,25,1.0,True,True,2,2023-12-08,DL-MCD-513177
5830,20387,Sameer,Sector 137 Expressway,Noida,28.512161,77.41373,Hotel room,Apartment,9564.75,5,365,58,3.05,4.0,264,14,5.0,False,True,5,2022-10-22,DL-MCD-624033
9759,11235,Mayank,Greater Kailash,South Delhi,28.564532,77.250747,Entire home/apt,Builder Floor,16984.48,3,30,141,7.83,4.5,84,63,1.0,False,False,1,2024-01-05,
402,20266,Isha,Rajouri Garden,West & North Delhi,28.648661,77.13636,Entire home/apt,Serviced Apartment,12752.75,3,365,55,1.28,3.8,257,15,4.0,True,True,4,2021-07-20,
4116,17319,Priya,Green Park,South Delhi,28.560554,77.201049,Entire home/apt,Farmhouse,11282.37,2,365,77,4.05,3.7,232,35,1.0,False,False,1,2022-08-13,DL-MCD-764803
3069,20006,Vikram,Sector 18 Noida,Noida,28.570825,77.32839,Private room,Apartment,5152.75,1,365,101,2.66,4.0,158,53,5.0,True,False,5,2022-04-30,DL-MCD-617029
882,20383,Sachin,Sector 29,Gurugram,28.449632,77.048879,Private room,Villa,7722.5,30,30,44,8.8,4.5,269,27,6.0,False,True,6,2021-04-24,DL-MCD-971154
435,20371,Rajesh,Hauz Khas Village,South Delhi,28.530091,77.207089,Private room,Builder Floor,13030.08,3,180,102,2.22,3.7,156,53,6.0,False,True,7,2021-10-25,DL-MCD-603142
9788,17744,Kabir,Chanakyapuri,Central Delhi,28.598771,77.19236,Hotel room,,19222.52,30,365,41,,3.8,282,24,1.0,False,,2,2022-09-14,DL-MCD-116495
3527,20073,Sneha,Greater Kailash,South Delhi,28.546886,77.235305,Entire home/apt,Apartment,16176.11,2,30,99,3.67,3.8,202,46,5.0,True,True,6,2021-12-16,
7573,16838,Sanjay,Greater Kailash,South Delhi,28.53133,77.249097,Private room,Townhouse,11179.16,2,180,51,12.0,5.0,254,27,1.0,False,True,2,2021-11-17,
8571,11695,Ananya,Sector 29,Gurugram,28.471747,77.068966,Entire home/apt,Apartment,12738.89,5,30,68,4.25,4.4,198,34,1.0,False,False,2,2022-02-15,DL-MCD-958304
7818,16850,Aparna,Sohna Road,Gurugram,28.410146,77.060302,Private room,Farmhouse,4978.61,5,365,19,0.95,4.2,339,5,1.0,False,False,2,2022-02-01,DL-MCD-793822
9523,15279,Manish,Hauz Khas Village,South Delhi,28.546871,77.197273,Entire home/apt,Serviced Apartment,21849.74,3,180,84,4.0,3.8,198,29,1.0,False,True,1,2023-08-01,
7692,13857,Siddharth,Paharganj,Central Delhi,28.635873,77.207237,Entire home/apt,Serviced Apartment,5036.29,3,365,104,3.15,4.0,163,36,1.0,False,False,2,2021-06-01,
289,11672,Akash,Golf Course Road (DLF 5),Gurugram,28.45982,77.086066,Entire home/apt,Apartment,14637.8,1,365,121,4.65,4.1,120,37,1.0,False,True,1,2024-04-16,
8728,14381,Sunita,Connaught Place,Central Delhi,28.626533,77.206623,Private room,Apartment,10347.63,2,30,89,1.98,3.9,172,35,1.0,False,False,2,2024-04-12,DL-MCD-507016
8488,16859,Tanvi,Greater Kailash,South Delhi,28.552822,77.242419,Entire home/apt,,23752.64,2,180,115,3.19,3.4,149,38,1.0,True,True,2,2021-05-03,
2624,20164,Bhavna,Rajouri Garden,West & North Delhi,28.643025,77.120707,Private room,Builder Floor,3849.98,7,365,94,7.83,4.8,177,37,5.0,False,True,6,2024-02-22,DL-MCD-625667
9532,14930,Kabir,Sohna Road,Gurugram,28.400952,77.040511,Hotel room,Apartment,8018.73,7,180,52,1.11,4.1,246,28,1.0,True,False,1,2023-09-30,
477,12893,Shreya,Paharganj,Central Delhi,28.624523,77.224643,Entire home/apt,Apartment,8615.94,5,365,56,2.95,3.8,269,21,1.0,False,True,1,2024-10-31,DL-MCD-938825
7309,10397,Ananya,Saket,South Delhi,28.5333,77.213755,Private room,Apartment,7395.25,30,365,105,5.0,4.5,150,55,1.0,False,True,1,2023-03-23,DL-MCD-254262
9336,15934,Varun,Greater Noida (Pari Chowk),Greater Noida,28.480701,77.525794,Entire home/apt,Apartment,8428.34,7,365,59,3.93,4.0,226,18,1.0,True,True,1,2021-04-10,DL-MCD-754902
4053,20278,Sunil,Cyber City,Gurugram,28.510399,77.080765,Private room,Apartment,8112.02,1,365,45,1.67,3.4,259,27,5.0,False,True,6,2023-06-29,DL-MCD-330634
8772,15553,Naveen,Rohini,West & North Delhi,28.717363,77.112173,Entire home/apt,Apartment,6910.77,1,180,34,0.72,3.6,264,20,1.0,False,False,1,2022-04-22,
6080,16494,Varun,Aerocity (IGI Airport),West & North Delhi,28.560847,77.124724,Private room,Condo,7298.35,2,90,42,0.95,4.1,264,15,1.0,False,False,1,2024-07-23,
738,14968,Smriti,Chattarpur,South Delhi,28.503788,77.184455,Shared room,Apartment,4197.96,15,365,68,6.8,3.7,213,34,1.0,False,True,2,2021-04-13,
8735,15736,Mayank,Sector 62 Noida,Noida,28.62251,77.360516,Entire home/apt,Farmhouse,12367.98,3,365,124,3.54,4.3,104,48,1.0,False,False,1,2022-02-24,DL-MCD-412640
8368,10783,Aditya,Sector 62 Noida,Noida,28.613779,77.360224,Hotel room,Builder Floor,8093.62,1,365,88,1.96,3.7,164,52,1.0,False,True,2,2022-09-21,DL-MCD-957415
6822,17664,Swati,Rajouri Garden,West & North Delhi,28.640439,77.123407,Entire home/apt,Serviced Apartment,8757.68,30,365,97,12.0,4.6,207,56,1.0,False,False,1,2022-01-18,
5633,16007,Rhea,Karol Bagh,Central Delhi,28.643492,77.198076,Private room,Villa,6783.72,30,365,116,3.05,3.8,128,30,1.0,False,True,1,2023-04-24,
6697,10340,Rishi,Connaught Place,Central Delhi,28.629918,77.225645,Private room,Condo,8809.15,3,30,44,1.05,3.6,278,21,1.0,False,False,2,2021-08-18,
8140,12304,Varun,Connaught Place,Central Delhi,28.619489,77.208986,Private room,Apartment,10379.5,1,365,94,12.0,4.4,175,30,1.0,True,False,1,2022-09-14,DL-MCD-369160
8467,17391,Tarun,Karol Bagh,Central Delhi,28.64773,77.19058,Entire home/apt,Apartment,12651.52,2,180,104,3.85,4.0,173,42,1.0,False,True,2,2021-05-07,DL-MCD-905151
5332,14077,Abhishek,Sector 18 Noida,Noida,28.575236,77.306832,Private room,Apartment,6721.2,1,365,108,3.72,4.2,161,29,1.0,True,False,2,2023-12-21,DL-MCD-242339
9121,15296,Sunita,Sector 29,Gurugram,28.453,77.063253,Entire home/apt,Apartment,13328.9,15,30,44,1.91,4.2,261,12,,False,True,1,2022-07-13,
8527,12953,Kavita,Greater Noida (Pari Chowk),Greater Noida,28.468285,77.514709,Entire home/apt,Apartment,6255.78,1,365,101,4.59,4.2,184,54,,False,True,1,2024-09-05,
6070,11217,Meera,Saket,South Delhi,28.528464,77.232391,Private room,Villa,5174.13,2,365,107,2.49,3.8,136,68,1.0,False,False,2,2021-09-05,DL-MCD-964554
1840,13267,Ritu,Sector 18 Noida,Noida,28.575421,77.330903,Private room,Apartment,6570.3,30,90,65,2.95,4.1,212,36,1.0,False,True,1,2021-10-07,DL-MCD-479372
1996,10335,Kabir,Sector 62 Noida,Noida,28.615549,77.371294,Private room,Apartment,3662.92,1,365,57,5.7,3.9,260,26,1.0,False,False,2,2023-10-03,DL-MCD-520923
2400,12793,Geeta,Cyber City,Gurugram,28.488715,77.099223,Private room,,11066.21,15,365,96,2.74,4.1,202,35,1.0,False,False,2,2021-12-13,DL-MCD-152690
6341,15799,Sameer,Aerocity (IGI Airport),West & North Delhi,28.562774,77.110652,Entire home/apt,Apartment,27425.85,1,30,69,4.93,4.1,232,44,1.0,False,True,2,2022-08-16,
7586,14417,Sunil,Chanakyapuri,Central Delhi,28.590562,77.199136,Entire home/apt,Boutique B&B,21977.96,2,90,91,4.55,3.9,197,43,1.0,False,False,2,2022-03-23,DL-MCD-383238
4278,12327,Isha,Aerocity (IGI Airport),West & North Delhi,28.551447,77.124957,Private room,Apartment,12051.43,5,90,55,1.31,3.7,269,14,1.0,False,True,2,2021-07-05,DL-MCD-484591
3788,16019,Arjun,Saket,South Delhi,28.524636,77.223862,Entire home/apt,Apartment,13480.71,7,30,115,12.0,4.4,153,57,1.0,,False,1,2021-07-26,
801,13829,Kavita,Sector 18 Noida,Noida,28.576168,77.320397,Hotel room,Apartment,10285.64,2,90,60,10.0,4.2,255,23,1.0,False,True,2,2024-02-09,DL-MCD-305626
3740,16096,Manish,Paharganj,Central Delhi,28.633401,77.229263,Shared room,Villa,2102.02,7,180,57,1.9,3.7,258,34,1.0,True,False,1,2023-07-13,DL-MCD-175892
5913,10852,Siddharth,Cyber City,Gurugram,28.492661,77.104731,Private room,Apartment,-500.0,1,90,122,4.69,4.1,113,57,1.0,False,False,1,2022-01-18,DL-MCD-486773
1406,20084,Isha,Chattarpur,South Delhi,28.490434,77.169866,Entire home/apt,Boutique B&B,10680.04,3,90,119,2.59,3.4,122,31,7.0,,True,7,2024-07-22,DL-MCD-176765
8301,13048,Gaurav,Sector 18 Noida,Noida,28.5762,77.323804,Entire home/apt,Studio,13756.16,1,365,85,2.93,3.5,187,32,1.0,False,True,1,2024-01-23,
70,20395,Geeta,Paharganj,Central Delhi,28.643891,77.220027,Private room,Condo,2375.09,15,365,121,7.56,4.7,86,73,8.0,False,False,8,2022-04-24,DL-MCD-149999
5962,10908,Isha,Saket,South Delhi,28.528846,77.233531,Private room,Apartment,7264.44,5,180,85,1.85,3.8,186,44,1.0,,False,2,2024-03-20,DL-MCD-301057
2760,20069,Manish,Golf Course Road (DLF 5),Gurugram,28.47346,77.105307,Entire home/apt,Serviced Apartment,16680.73,3,365,39,1.18,4.0,295,20,9.0,False,False,10,2021-06-18,DL-MCD-255982
8444,17685,Karan,Karol Bagh,Central Delhi,28.644613,77.177776,Entire home/apt,Apartment,8999.68,3,365,75,2.88,3.9,220,47,1.0,False,False,1,2024-04-16,
5763,16057,Anjali,Sector 18 Noida,Noida,28.573922,77.334148,Private room,Condo,8066.31,1,180,76,8.44,4.6,198,21,1.0,False,True,2,2023-08-05,DL-MCD-395538
1587,16017,Kunal,Connaught Place,Central Delhi,28.636738,77.221425,Entire home/apt,Apartment,150000.0,1,365,66,2.64,3.4,204,16,1.0,False,False,2,2023-05-22,DL-MCD-970995
4443,12174,Jyoti,Dwarka,West & North Delhi,28.583445,77.04402,Private room,Serviced Apartment,7748.6,2,365,86,,4.0,182,55,1.0,False,False,2,2024-06-20,DL-MCD-265286
5815,20396,Sneha,Golf Course Road (DLF 5),Gurugram,28.464154,77.112472,Private room,Serviced Apartment,12674.91,7,365,58,2.0,4.1,226,24,5.0,True,False,6,2021-10-10,DL-MCD-633368
1075,16619,Aarav,Aerocity (IGI Airport),West & North Delhi,28.546922,77.127947,Entire home/apt,Builder Floor,16759.93,5,365,21,0.68,3.8,333,11,1.0,True,False,2,2023-07-11,DL-MCD-514425
5146,20358,Pooja,Greater Noida (Pari Chowk),Greater Noida,28.475851,77.503738,Hotel room,Builder Floor,6125.27,5,180,73,12.0,4.7,201,46,9.0,False,True,10,2024-12-14,DL-MCD-989163
3335,17838,Shreya,Chanakyapuri,Central Delhi,28.598529,77.211823,Private room,Serviced Apartment,8631.25,30,90,86,5.06,4.4,197,45,1.0,False,False,1,2021-02-06,DL-MCD-241610
4904,13313,Deepa,Dwarka,West & North Delhi,28.584761,77.049617,Private room,Villa,-500.0,15,90,100,5.26,4.0,175,54,1.0,False,False,2,2024-06-18,DL-MCD-208888
9252,14952,Abhishek,Connaught Place,Central Delhi,28.626593,77.217804,Entire home/apt,,19826.68,2,365,66,4.12,3.6,213,22,1.0,False,True,1,2024-01-20,DL-MCD-174497
2604,13590,Simran,Sector 62 Noida,Noida,28.625075,77.370033,Private room,Villa,5371.47,1,365,116,2.7,3.7,134,30,1.0,False,True,1,2021-10-24,DL-MCD-778846
6378,20114,Rahul,Aerocity (IGI Airport),West & North Delhi,28.538514,77.141377,Private room,Apartment,11270.46,5,30,81,3.0,3.8,211,46,4.0,True,True,5,2022-07-11,DL-MCD-853385
1580,13555,Mohit,Aerocity (IGI Airport),West & North Delhi,28.557798,77.103388,Hotel room,Builder Floor,14887.61,3,365,86,2.87,3.9,207,52,1.0,False,True,2,2024-06-12,DL-MCD-937413
4377,11872,Sunil,Sector 18 Noida,Noida,28.568083,77.32958,Entire home/apt,Villa,12032.79,7,180,108,4.7,4.2,170,62,1.0,False,True,1,2024-07-16,
3708,17074,Nikhil,Sushant Lok,Gurugram,28.457408,77.083215,Private room,Apartment,9545.25,3,365,127,5.77,4.2,127,36,1.0,False,True,1,2022-02-16,DL-MCD-451704
9030,11633,Aparna,Greater Kailash,South Delhi,28.552024,77.248312,Entire home/apt,Studio,35084.09,2,180,93,12.0,4.2,168,51,1.0,False,True,2,2021-05-11,DL-MCD-174608
410,11649,Mayank,Sector 15 Faridabad,Faridabad,28.41225,77.31581,Private room,Villa,2704.71,30,180,56,1.37,4.1,244,33,1.0,False,False,1,2024-10-12,DL-MCD-748541
3439,11010,Smriti,Hauz Khas Village,South Delhi,28.565444,77.21697,Entire home/apt,Apartment,12883.18,15,365,74,12.0,4.5,213,34,1.0,False,True,2,2022-05-07,DL-MCD-946225
7251,20006,Vikram,Cyber City,Gurugram,28.494827,77.094826,Entire home/apt,Builder Floor,16445.37,2,30,106,12.0,4.6,125,47,5.0,False,False,5,2021-12-17,DL-MCD-591154
